Log Time;Windspeed (ref);RPM;Voltage In;Voltage L1;Voltage L2;Current out;Power out;Power reg;T1;T2;T3;Event count;Last event code;Turbine status;Grid status;System status
2022:08:18:20:35:00,266;0;0;23.0;131.2;132.7;0.14;0;0;21.8;21.5;19.8;13333;11;1;0;0
2022:08:18:20:36:00,234;0;0;23.0;131.2;132.4;0.14;0;0;21.8;21.5;19.8;13333;11;1;0;0
2022:08:18:20:37:00,183;0;0;23.0;131.2;132.7;0.16;0;0;21.8;21.5;19.8;13333;11;1;0;0
2022:08:18:20:38:00,111;0;0;23.0;131.5;132.9;0.16;0;0;21.8;21.5;19.8;13333;11;1;0;0
2022:08:18:20:39:00,140;0;0;23.0;131.2;132.4;0.16;0;0;21.8;21.5;19.8;13333;11;1;0;0
2022:08:18:20:40:00,108;0;0;23.0;131.5;132.7;0.16;0;0;21.8;21.5;19.8;13333;11;1;0;0
2022:08:18:20:41:00,137;0;0;23.0;131.2;132.4;0.16;0;0;21.8;21.5;19.8;13333;11;1;0;0
2022:08:18:20:42:00,206;0;0;23.0;131.5;132.7;0.16;0;0;21.8;21.5;19.8;13333;11;1;0;0
2022:08:18:20:43:00,214;0;0;23.0;131.2;132.4;0.16;0;0;21.8;21.5;19.8;13333;11;1;0;0
2022:08:18:20:44:00,243;0;0;23.0;131.5;132.7;0.16;0;0;21.7;21.5;19.8;13333;11;1;0;0
2022:08:18:20:45:00,211;0;0;23.0;131.5;132.9;0.16;0;0;21.7;21.5;19.8;13333;11;1;0;0
2022:08:18:20:46:00,240;0;0;23.0;131.7;133.3;0.16;0;0;21.7;21.5;19.8;13333;11;1;0;0
2022:08:18:20:47:00,208;0;0;23.0;131.7;133.0;0.16;0;0;21.7;21.5;19.7;13333;11;1;0;0
2022:08:18:20:48:00,157;0;0;23.0;131.7;132.7;0.16;0;0;21.7;21.5;19.7;13333;11;1;0;0
2022:08:18:20:49:00,226;0;0;23.0;131.7;133.0;0.16;0;0;21.7;21.4;19.7;13333;11;1;0;0
2022:08:18:20:50:00,294;0;0;23.0;131.7;133.0;0.14;0;0;21.7;21.4;19.7;13333;11;1;0;0
2022:08:18:20:51:00,203;0;0;23.0;131.9;133.3;0.16;0;0;21.7;21.4;19.7;13333;11;1;0;0
2022:08:18:20:52:00,211;0;0;23.0;131.9;133.1;0.17;0;0;21.7;21.4;19.7;13333;11;1;0;0
2022:08:18:20:53:00,200;0;0;23.0;131.7;133.0;0.16;0;0;21.7;21.4;19.7;13333;11;1;0;0
2022:08:18:20:54:00,228;0;0;23.0;131.9;133.1;0.16;0;0;21.7;21.4;19.7;13333;11;1;0;0
2022:08:18:20:55:00,137;0;0;23.0;131.9;133.3;0.14;0;0;21.7;21.4;19.7;13333;11;1;0;0
2022:08:18:20:56:00,206;0;0;23.0;131.9;133.1;0.16;0;0;21.7;21.4;19.7;13333;11;1;0;0
2022:08:18:20:57:00,194;0;0;23.0;132.1;133.1;0.16;0;0;21.7;21.4;19.7;13333;11;1;0;0
2022:08:18:20:58:00,263;0;0;23.0;131.9;133.1;0.16;0;0;21.6;21.4;19.7;13333;11;1;0;0
2022:08:18:20:59:00,451;0;0;23.0;132.1;133.4;0.16;0;0;21.6;21.4;19.6;13333;11;1;0;0
2022:08:18:21:00:00,500;0;0;23.0;131.9;133.1;0.16;0;0;21.6;21.4;19.6;13333;11;1;0;0
2022:08:18:21:01:00,228;0;0;23.0;131.9;133.1;0.16;0;0;21.6;21.4;19.6;13333;11;1;0;0
2022:08:18:21:02:00,257;0;0;23.0;131.9;133.3;0.16;0;0;21.6;21.4;19.6;13333;11;1;0;0
2022:08:18:21:03:00,106;0;0;23.0;131.9;132.8;0.16;0;0;21.6;21.4;19.6;13333;11;1;0;0
2022:08:18:21:04:00,074;0;0;23.0;131.9;133.6;0.16;0;0;21.6;21.4;19.6;13333;11;1;0;0
2022:08:18:21:05:01,144;0;0;23.0;132.1;133.6;0.16;0;0;21.5;21.4;19.6;13333;11;1;0;0
2022:08:18:21:06:01,138;0;0;23.0;132.1;133.1;0.16;0;0;21.5;21.3;19.5;13333;11;1;0;0
2022:08:18:21:07:01,193;0;0;23.0;132.1;133.4;0.16;0;0;21.5;21.3;19.5;13333;11;1;0;0
2022:08:18:21:08:01,187;0;0;23.0;132.1;133.1;0.16;0;0;21.5;21.3;19.5;13333;11;1;0;0
2022:08:18:21:09:01,162;0;0;23.1;132.4;133.6;0.16;0;0;21.5;21.3;19.5;13333;11;1;0;0
2022:08:18:21:10:01,215;0;0;23.0;132.1;133.1;0.17;0;0;21.5;21.3;19.5;13333;11;1;0;0
2022:08:18:21:11:00,984;0;0;23.1;132.4;133.8;0.16;0;0;21.5;21.3;19.5;13333;11;1;0;0
2022:08:18:21:12:01,033;0;0;23.0;132.6;133.6;0.16;0;0;21.5;21.3;19.5;13333;11;1;0;0
2022:08:18:21:13:01,061;0;0;23.0;132.4;133.2;0.16;0;0;21.4;21.3;19.5;13333;11;1;0;0
2022:08:18:21:14:01,070;0;0;23.1;132.4;133.8;0.16;0;0;21.4;21.2;19.4;13333;11;1;0;0
2022:08:18:21:15:01,038;0;0;23.0;132.4;133.2;0.16;0;0;21.4;21.2;19.4;13333;11;1;0;0
2022:08:18:21:16:00,967;0;0;23.0;132.1;133.6;0.16;0;0;21.4;21.2;19.4;13333;11;1;0;0
2022:08:18:21:17:00,995;0;0;23.0;132.4;133.8;0.16;0;0;21.4;21.2;19.4;13333;11;1;0;0
2022:08:18:21:18:01,004;0;0;23.1;132.6;133.9;0.16;0;0;21.4;21.2;19.4;13333;11;1;0;0
2022:08:18:21:19:00,993;0;0;23.1;132.1;133.6;0.16;0;0;21.4;21.2;19.4;13333;11;1;0;0
2022:08:18:21:20:00,881;0;0;23.1;132.6;133.9;0.16;0;0;21.4;21.2;19.4;13333;11;1;0;0
2022:08:18:21:21:00,590;0;0;23.1;132.6;133.9;0.16;0;0;21.4;21.1;19.3;13333;11;1;0;0
2022:08:18:21:22:00,698;0;0;23.1;132.4;133.8;0.16;0;0;21.4;21.1;19.3;13333;11;1;0;0
2022:08:18:21:23:00,767;0;0;23.1;132.4;133.8;0.16;0;0;21.4;21.1;19.3;13333;11;1;0;0
2022:08:18:21:24:00,836;0;0;23.1;132.4;133.8;0.16;0;0;21.4;21.1;19.3;13333;11;1;0;0
2022:08:18:21:25:00,884;0;0;23.1;132.6;133.9;0.16;0;0;21.4;21.1;19.3;13333;11;1;0;0
2022:08:18:21:26:00,573;0;0;23.1;132.6;134.2;0.16;0;0;21.4;21.1;19.2;13333;11;1;0;0
2022:08:18:21:27:00,541;0;0;23.1;132.6;133.9;0.16;0;0;21.3;21.0;19.2;13333;11;1;0;0
2022:08:18:21:28:00,530;0;0;23.2;132.8;134.0;0.16;0;0;21.3;21.0;19.2;13333;11;1;0;0
2022:08:18:21:29:00,278;0;0;23.1;132.8;134.2;0.16;0;0;21.3;21.0;19.2;13333;11;1;0;0
2022:08:18:21:30:00,367;0;0;23.2;132.8;134.5;0.16;0;0;21.3;21.0;19.2;13333;11;1;0;0
2022:08:18:21:31:00,375;0;0;23.2;132.8;134.5;0.16;0;0;21.3;21.0;19.2;13333;11;1;0;0
2022:08:18:21:32:00,344;0;0;23.2;133.3;134.8;0.16;0;0;21.3;21.0;19.2;13333;11;1;0;0
2022:08:18:21:33:00,333;0;0;23.3;133.3;134.8;0.16;0;0;21.3;21.0;19.2;13333;11;1;0;0
2022:08:18:21:34:00,381;0;0;23.3;133.3;134.8;0.16;0;0;21.3;21.0;19.2;13333;11;1;0;0
2022:08:18:21:35:00,330;0;0;23.3;133.3;135.1;0.16;0;0;21.3;21.0;19.2;13333;11;1;0;0
2022:08:18:21:36:00,298;0;0;23.3;133.3;134.8;0.16;0;0;21.3;21.0;19.2;13333;11;1;0;0
2022:08:18:21:37:00,287;0;0;23.3;133.3;134.6;0.16;0;0;21.3;21.0;19.2;13333;11;1;0;0
2022:08:18:21:38:00,335;0;0;23.3;133.3;134.8;0.16;0;0;21.3;20.9;19.2;13333;11;1;0;0
2022:08:18:21:39:00,284;0;0;23.3;132.8;134.2;0.16;0;0;21.2;20.9;19.2;13333;11;1;0;0
2022:08:18:21:40:00,333;0;0;23.3;133.0;134.5;0.16;0;0;21.2;20.9;19.2;13333;11;1;0;0
2022:08:18:21:41:00,341;0;0;23.3;133.3;135.1;0.16;0;0;21.2;20.9;19.2;13333;11;1;0;0
2022:08:18:21:42:01,430;0;0;23.3;133.3;134.2;0.16;0;0;21.2;20.9;19.2;13333;11;1;0;0
2022:08:18:21:43:00,498;0;0;23.3;133.3;134.6;0.16;0;0;21.2;20.9;19.2;13333;11;1;0;0
2022:08:18:21:44:00,587;0;0;23.3;133.0;134.5;0.16;0;0;21.2;20.9;19.2;13333;11;1;0;0
2022:08:18:21:45:00,595;0;0;23.3;133.0;134.5;0.16;0;0;21.2;20.9;19.1;13333;11;1;0;0
2022:08:18:21:46:00,624;0;0;23.3;133.0;134.0;0.13;0;0;21.2;20.8;19.1;13333;11;1;0;0
2022:08:18:21:47:00,653;0;0;23.3;133.3;134.6;0.16;0;0;21.2;20.8;19.1;13333;11;1;0;0
2022:08:18:21:48:00,701;0;0;23.3;133.3;134.6;0.16;0;0;21.1;20.8;19.1;13333;11;1;0;0
2022:08:18:21:49:00,670;0;0;23.3;133.5;134.6;0.16;0;0;21.1;20.8;19.1;13333;11;1;0;0
2022:08:18:21:50:00,718;0;0;23.3;133.3;134.6;0.16;0;0;21.1;20.8;19.1;13333;11;1;0;0
2022:08:18:21:51:00,727;0;0;23.3;133.3;134.2;0.16;0;0;21.1;20.8;19.1;13333;11;1;0;0
2022:08:18:21:52:00,735;0;0;23.3;133.5;134.9;0.16;0;0;21.1;20.8;19.0;13333;11;1;0;0
2022:08:18:21:53:00,824;0;0;23.3;133.3;134.6;0.16;0;0;21.1;20.7;19.0;13333;11;1;0;0
2022:08:18:21:54:00,853;0;0;23.3;133.3;135.1;0.16;0;0;21.0;20.7;19.0;13333;11;1;0;0
2022:08:18:21:55:00,841;0;0;23.3;132.8;134.2;0.16;0;0;21.0;20.7;19.0;13333;11;1;0;0
2022:08:18:21:56:00,850;0;0;23.3;133.3;134.2;0.16;0;0;21.0;20.7;19.0;13333;11;1;0;0
2022:08:18:21:57:00,818;0;0;23.3;133.3;134.8;0.16;0;0;21.0;20.7;19.0;13333;11;1;0;0
2022:08:18:21:58:00,807;0;0;23.3;133.3;134.6;0.16;0;0;21.0;20.7;18.9;13333;11;1;0;0
2022:08:18:21:59:00,895;0;0;23.3;133.3;134.6;0.16;0;0;21.0;20.6;18.9;13333;11;1;0;0
2022:08:18:22:00:00,884;0;0;23.3;133.3;134.6;0.16;0;0;20.9;20.6;18.9;13333;11;1;0;0
2022:08:18:22:01:00,913;0;0;23.3;133.3;134.6;0.16;0;0;20.9;20.6;18.9;13333;11;1;0;0
2022:08:18:22:02:00,901;0;0;23.4;133.5;134.6;0.16;0;0;20.9;20.6;18.9;13333;11;1;0;0
2022:08:18:22:03:00,870;0;0;23.2;132.4;133.6;0.16;0;0;20.9;20.6;18.9;13333;11;1;0;0
2022:08:18:22:04:00,818;0;0;23.1;132.4;133.6;0.16;0;0;20.9;20.6;18.8;13333;11;1;0;0
2022:08:18:22:05:00,847;0;0;23.0;132.4;133.6;0.17;0;0;20.9;20.6;18.8;13333;11;1;0;0
2022:08:18:22:06:00,815;0;0;23.0;132.4;133.8;0.16;0;0;20.9;20.6;18.8;13333;11;1;0;0
2022:08:18:22:07:00,884;0;0;23.1;132.6;133.9;0.16;0;0;20.8;20.5;18.8;13333;11;1;0;0
2022:08:18:22:08:00,912;0;0;23.1;132.4;133.8;0.17;0;0;20.8;20.5;18.8;13333;11;1;0;0
2022:08:18:22:09:00,921;0;0;23.1;132.4;133.6;0.16;0;0;20.8;20.5;18.7;13333;11;1;0;0
2022:08:18:22:10:00,970;0;0;23.1;132.4;133.6;0.16;0;0;20.8;20.5;18.7;13333;11;1;0;0
2022:08:18:22:11:00,978;0;0;23.1;132.4;133.8;0.16;0;0;20.8;20.5;18.7;13333;11;1;0;0
2022:08:18:22:12:00,927;0;0;23.1;132.4;133.8;0.16;0;0;20.8;20.4;18.7;13333;11;1;0;0
2022:08:18:22:13:00,895;0;0;23.1;132.4;133.6;0.16;0;0;20.7;20.4;18.7;13333;11;1;0;0
2022:08:18:22:14:00,904;0;0;23.1;132.4;134.1;0.16;0;0;20.7;20.4;18.6;13333;11;1;0;0
2022:08:18:22:15:00,972;0;0;23.1;132.4;133.8;0.16;0;0;20.7;20.4;18.6;13333;11;1;0;0
2022:08:18:22:16:00,941;0;0;23.1;132.6;133.9;0.16;0;0;20.7;20.4;18.6;13333;11;1;0;0
2022:08:18:22:17:00,950;0;0;23.1;132.6;133.6;0.16;0;0;20.7;20.4;18.6;13333;11;1;0;0
2022:08:18:22:18:00,938;0;0;23.2;132.8;134.0;0.16;0;0;20.7;20.4;18.6;13333;11;1;0;0
2022:08:18:22:19:00,987;0;0;23.2;133.0;134.5;0.16;0;0;20.6;20.4;18.6;13333;11;1;0;0
2022:08:18:22:20:00,935;0;0;23.2;132.8;134.2;0.17;0;0;20.6;20.4;18.5;13333;11;1;0;0
2022:08:18:22:21:01,004;0;0;23.2;133.0;134.5;0.16;0;0;20.6;20.4;18.5;13333;11;1;0;0
2022:08:18:22:22:00,932;0;0;23.2;133.0;134.5;0.17;0;0;20.6;20.4;18.5;13333;11;1;0;0
2022:08:18:22:23:01,041;0;0;23.3;133.3;134.2;0.16;0;0;20.6;20.3;18.5;13333;11;1;0;0
2022:08:18:22:24:00,970;0;0;23.3;133.3;135.1;0.16;0;0;20.6;20.3;18.5;13333;11;1;0;0
2022:08:18:22:25:12,499;0;0;23.3;133.0;134.5;0.16;0;0;20.5;20.3;18.4;13333;11;1;0;0
2022:08:18:22:26:00,747;0;0;23.3;133.3;134.2;0.16;0;0;20.5;20.3;18.4;13333;11;1;0;0
2022:08:18:22:27:00,715;0;0;23.3;133.3;134.2;0.16;0;0;20.5;20.3;18.4;13333;11;1;0;0
2022:08:18:22:28:00,764;0;0;23.3;133.3;134.6;0.16;0;0;20.5;20.3;18.4;13333;11;1;0;0
2022:08:18:22:29:00,652;0;0;23.3;132.8;134.2;0.16;0;0;20.5;20.2;18.4;13333;11;1;0;0
2022:08:18:22:30:00,661;0;0;23.2;132.8;134.5;0.16;0;0;20.5;20.2;18.4;13333;11;1;0;0
2022:08:18:22:31:00,590;0;0;23.1;132.4;133.6;0.16;0;0;20.4;20.2;18.3;13333;11;1;0;0
2022:08:18:22:32:00,618;0;0;23.1;132.4;133.6;0.16;0;0;20.4;20.2;18.3;13333;11;1;0;0
2022:08:18:22:33:00,607;0;0;23.1;132.4;133.8;0.16;0;0;20.4;20.2;18.3;13333;11;1;0;0
2022:08:18:22:34:00,575;0;0;23.0;132.4;133.8;0.16;0;0;20.4;20.2;18.3;13333;11;1;0;0
2022:08:18:22:35:00,544;0;0;23.0;132.4;133.2;0.16;0;0;20.4;20.2;18.3;13333;11;1;0;0
2022:08:18:22:36:00,572;0;0;23.0;132.4;133.6;0.16;0;0;20.4;20.2;18.3;13333;11;1;0;0
2022:08:18:22:37:00,601;0;0;23.1;132.6;133.9;0.17;0;0;20.4;20.1;18.3;13333;11;1;0;0
2022:08:18:22:38:00,650;0;0;23.1;132.6;134.2;0.16;0;0;20.4;20.1;18.2;13333;11;1;0;0
2022:08:18:22:39:00,598;0;0;23.2;132.4;133.2;0.16;0;0;20.4;20.1;18.2;13333;11;1;0;0
2022:08:18:22:40:00,627;0;0;23.1;132.6;134.2;0.16;0;0;20.4;20.1;18.2;13333;11;1;0;0
2022:08:18:22:41:00,635;0;0;23.1;132.8;134.0;0.16;0;0;20.4;20.1;18.2;13333;11;1;0;0
2022:08:18:22:42:00,784;0;0;23.2;132.8;134.2;0.16;0;0;20.4;20.1;18.2;13333;11;1;0;0
2022:08:18:22:43:00,732;0;0;23.2;132.8;133.7;0.16;0;0;20.4;20.1;18.2;13333;11;1;0;0
2022:08:18:22:44:01,201;0;0;23.2;132.8;134.0;0.16;0;0;20.4;20.1;18.2;13333;11;1;0;0
2022:08:18:22:45:00,830;0;0;23.2;132.8;134.2;0.17;0;0;20.4;20.1;18.2;13333;11;1;0;0
2022:08:18:22:46:00,778;0;0;23.2;132.8;134.0;0.14;0;0;20.3;20.0;18.2;13333;11;1;0;0
2022:08:18:22:47:00,827;0;0;23.2;132.8;134.2;0.16;0;0;20.3;20.0;18.2;13333;11;1;0;0
2022:08:18:22:48:00,855;0;0;23.2;133.0;134.3;0.16;0;0;20.3;20.0;18.2;13333;11;1;0;0
2022:08:18:22:49:00,884;0;0;23.1;133.0;134.3;0.17;0;0;20.3;20.0;18.2;13333;11;1;0;0
2022:08:18:22:50:00,652;0;0;23.2;133.0;134.0;0.17;0;0;20.3;20.0;18.2;13333;11;1;0;0
2022:08:18:22:51:00,581;0;0;23.2;133.0;134.3;0.16;0;0;20.3;20.0;18.2;13333;11;1;0;0
2022:08:18:22:52:00,610;0;0;23.2;133.0;134.5;0.16;0;0;20.3;20.0;18.2;13333;11;1;0;0
2022:08:18:22:53:00,078;0;0;23.2;133.3;134.6;0.16;0;0;20.3;20.0;18.2;13333;11;1;0;0
2022:08:18:22:54:01,287;0;0;23.2;133.0;134.3;0.16;0;0;20.3;20.0;18.2;13333;11;1;0;0
2022:08:18:22:55:01,315;0;0;23.3;133.3;134.8;0.16;0;0;20.3;20.0;18.2;13333;11;1;0;0
2022:08:18:22:56:01,344;0;0;23.3;133.3;134.2;0.16;0;0;20.3;19.9;18.2;13333;11;1;0;0
2022:08:18:22:57:01,372;0;0;23.3;133.5;134.9;0.16;0;0;20.2;19.9;18.2;13333;11;1;0;0
2022:08:18:22:58:01,461;0;0;23.3;133.5;134.6;0.16;0;0;20.2;19.9;18.1;13333;11;1;0;0
2022:08:18:22:59:01,529;0;0;23.3;133.3;134.2;0.16;0;0;20.2;19.9;18.1;13333;11;1;0;0
2022:08:18:23:00:00,078;0;0;23.4;133.5;134.6;0.16;0;0;20.2;19.9;18.1;13333;11;1;0;0
2022:08:18:23:01:00,047;0;0;23.4;133.5;134.6;0.17;0;0;20.2;19.9;18.1;13333;11;1;0;0
2022:08:18:23:02:00,035;0;0;23.9;133.5;134.9;0.16;0;0;20.2;19.9;18.1;13333;11;1;0;0
2022:08:18:23:03:01,484;0;5;25.9;133.3;134.6;0.17;0;0;20.1;19.8;18.1;13333;11;1;0;0
2022:08:18:23:04:01,432;0;0;26.6;133.3;134.8;0.16;0;0;20.1;19.8;18.0;13333;11;1;0;0
2022:08:18:23:05:01,521;0;0;24.8;133.5;135.1;0.16;0;0;20.1;19.8;18.0;13333;11;1;0;0
2022:08:18:23:06:01,509;0;0;23.8;133.5;134.6;0.17;0;0;20.1;19.8;18.0;13333;11;1;0;0
2022:08:18:23:07:01,498;0;0;23.4;133.7;134.9;0.16;0;0;20.1;19.8;18.0;13333;11;1;0;0
2022:08:18:23:08:01,507;0;0;23.4;133.7;134.9;0.17;0;0;20.1;19.8;18.0;13333;11;1;0;0
2022:08:18:23:09:01,495;0;0;23.3;132.4;133.6;0.17;0;0;20.0;19.8;18.0;13333;11;1;0;0
2022:08:18:23:10:00,224;0;0;23.1;132.1;133.4;0.16;0;0;20.0;19.8;17.9;13333;11;1;0;0
2022:08:18:23:11:00,172;0;0;23.0;132.1;133.4;0.16;0;0;20.0;19.7;17.9;13333;11;1;0;0
2022:08:18:23:12:00,161;0;0;23.0;132.1;133.9;0.16;0;0;20.0;19.7;17.9;13333;11;1;0;0
2022:08:18:23:13:00,169;0;0;23.0;131.9;133.3;0.16;0;0;20.0;19.7;17.9;13333;11;1;0;0
2022:08:18:23:14:00,158;0;0;23.0;131.7;133.0;0.16;0;0;20.0;19.7;17.9;13333;11;1;0;0
2022:08:18:23:15:00,147;0;0;23.0;131.9;133.6;0.16;0;0;20.0;19.7;17.9;13333;11;1;0;0
2022:08:18:23:16:00,035;0;0;23.0;131.9;133.3;0.16;0;0;20.0;19.7;17.9;13333;11;1;0;0
2022:08:18:23:17:01,504;0;0;23.0;132.4;133.8;0.16;0;0;20.0;19.7;17.9;13333;11;1;0;0
2022:08:18:23:18:01,492;0;0;23.0;132.4;133.6;0.17;0;0;19.9;19.7;17.8;13333;11;1;0;0
2022:08:18:23:19:00,001;0;0;23.1;132.4;133.6;0.16;0;0;19.9;19.6;17.8;13333;11;1;0;0
2022:08:18:23:20:00,089;0;0;23.0;132.1;133.9;0.16;0;0;19.9;19.6;17.8;13333;11;1;0;0
2022:08:18:23:21:00,058;0;5;27.1;132.1;133.6;0.14;0;0;19.9;19.6;17.8;13333;11;1;0;0
2022:08:18:23:22:00,147;0;5;27.0;132.4;133.8;0.17;0;0;19.9;19.6;17.8;13333;11;1;0;0
2022:08:18:23:23:00,095;1;41;38.3;132.4;133.2;0.16;0;0;19.8;19.6;17.8;13333;11;1;0;0
2022:08:18:23:24:00,804;2;66;56.1;132.6;133.0;0.57;0;0;20.0;19.6;17.8;13333;11;8;0;256
2022:08:18:23:25:00,812;1;41;42.5;132.4;133.0;0.17;0;0;20.0;19.8;17.7;13333;11;1;0;0
2022:08:18:23:26:00,761;3;109;95.1;132.4;133.6;0.56;36;33;20.0;19.9;17.7;13333;11;0;0;256
2022:08:18:23:27:00,109;5;201;173.4;133.0;134.8;1.37;306;307;20.1;20.2;17.7;13333;11;0;0;256
2022:08:18:23:28:02,098;3;101;83.1;132.6;133.4;0.55;28;21;20.4;20.5;17.7;13333;11;0;0;256
2022:08:18:23:29:00,047;3;112;98.3;132.4;133.8;0.56;17;18;20.4;20.3;17.7;13333;11;8;0;256
2022:08:18:23:30:00,115;2;73;63.4;132.4;133.2;0.57;0;0;20.5;20.2;17.7;13333;11;8;0;256
2022:08:18:23:31:00,224;3;121;104.2;132.6;133.6;0.57;53;53;20.6;20.3;17.7;13333;11;0;0;256
2022:08:18:23:32:00,232;5;199;169.0;132.8;134.7;1.42;316;322;20.5;20.3;17.7;13333;11;0;0;256
2022:08:18:23:33:00,261;2;65;60.4;131.7;133.3;0.18;0;0;20.7;20.6;17.6;13333;11;1;0;0
2022:08:18:23:34:01,009;6;199;167.1;132.6;134.4;1.78;400;400;20.4;20.4;17.6;13333;11;0;0;256
2022:08:18:23:35:01,018;6;198;167.6;132.4;134.4;1.76;393;395;20.7;20.7;17.6;13333;11;0;0;256
2022:08:18:23:36:01,047;3;105;92.5;131.7;132.7;0.56;23;26;21.0;20.9;17.6;13333;11;0;0;256
2022:08:18:23:37:01,175;3;118;101.3;131.7;133.0;0.57;57;58;20.9;21.0;17.6;13333;11;0;0;256
2022:08:18:23:38:00,824;3;118;102.4;131.7;133.3;0.57;61;58;20.8;21.0;17.6;13333;11;0;0;256
2022:08:18:23:39:00,872;4;143;122.2;131.9;133.3;0.7;131;139;20.7;20.8;17.6;13333;11;0;0;256
2022:08:18:23:40:00,861;2;76;66.7;131.2;132.1;0.57;0;0;20.8;20.7;17.6;13333;11;8;0;256
2022:08:18:23:41:00,369;3;134;117.3;131.9;132.8;0.56;48;50;20.7;20.4;17.6;13333;11;8;0;256
2022:08:18:23:42:00,458;4;158;137.0;132.1;133.4;0.64;106;107;20.7;20.5;17.6;13333;11;0;0;256
2022:08:18:23:43:00,467;3;113;98.2;131.9;132.8;0.56;20;23;20.7;20.5;17.6;13333;11;0;0;256
2022:08:18:23:44:00,535;3;84;73.5;132.1;132.9;0.56;3;3;20.9;20.8;17.6;13333;11;0;0;256
2022:08:18:23:45:00,624;1;36;42.7;131.5;132.7;0.17;0;0;20.7;20.6;17.6;13333;11;1;0;0
2022:08:18:23:46:00,652;4;127;109.3;132.4;133.2;0.59;87;88;20.4;20.6;17.6;13333;11;0;0;256
2022:08:18:23:47:17,663;3;116;101.1;131.9;133.1;0.56;51;52;20.6;20.4;17.6;13333;11;0;0;256
2022:08:18:23:48:00,809;5;167;143.0;132.4;133.8;1.06;229;232;20.6;20.7;17.6;13333;11;0;0;256
2022:08:18:23:49:00,938;3;117;103.1;131.7;132.5;0.56;21;24;20.7;20.8;17.6;13333;11;8;0;256
2022:08:18:23:50:01,086;3;86;75.6;131.7;132.5;0.57;0;2;20.7;20.6;17.6;13333;11;8;0;256
2022:08:18:23:51:01,215;3;118;103.5;131.9;132.5;0.56;26;26;20.6;20.4;17.6;13333;11;8;0;256
2022:08:18:23:52:01,164;2;54;49.9;131.7;132.7;0.18;0;0;20.6;20.6;17.6;13333;11;1;0;0
2022:08:18:23:53:01,232;3;102;89.1;132.1;133.1;0.56;19;20;20.4;20.3;17.6;13333;11;0;0;256
2022:08:18:23:54:01,241;2;61;56.6;131.9;133.1;0.17;0;0;20.5;20.5;17.6;13333;11;1;0;0
2022:08:18:23:55:01,329;3;100;86.9;132.1;132.9;0.56;16;17;20.5;20.5;17.6;13333;11;0;0;256
2022:08:18:23:56:01,298;2;71;61.6;132.1;132.9;0.57;0;0;20.6;20.6;17.6;13333;11;8;0;256
2022:08:18:23:57:01,426;2;51;48.0;131.9;133.3;0.17;0;0;20.5;20.5;17.6;13333;11;1;0;0
2022:08:18:23:58:01,435;3;108;93.6;132.4;133.2;0.55;34;32;20.4;20.6;17.6;13333;11;0;0;256
2022:08:18:23:59:01,524;4;165;141.1;132.4;133.6;0.84;170;171;20.5;20.7;17.6;13333;11;0;0;256
2022:08:19:00:00:00,012;4;158;133.9;132.6;134.2;0.91;194;197;20.6;20.6;17.6;13333;11;0;0;256
2022:08:19:00:01:00,741;4;139;119.6;131.9;133.1;0.67;121;125;20.8;20.8;17.6;13333;11;0;0;256
2022:08:19:00:02:00,769;3;87;78.3;131.5;132.5;0.57;4;4;20.9;20.8;17.5;13333;11;0;0;256
2022:08:19:00:03:00,858;5;191;163.6;131.9;133.1;1.09;237;240;20.7;20.6;17.5;13333;11;0;0;256
2022:08:19:00:04:00,866;2;87;76.7;131.7;132.5;0.57;1;2;20.8;20.5;17.5;13333;11;8;0;256
2022:08:19:00:05:00,895;3;152;133.9;131.9;133.1;0.58;77;80;20.7;20.5;17.5;13333;11;8;0;256
2022:08:19:00:06:00,104;3;106;92.2;131.7;132.3;0.55;28;28;20.8;20.8;17.4;13333;11;0;0;256
2022:08:19:00:07:00,252;3;115;100.1;131.7;132.7;0.55;46;49;20.8;20.9;17.5;13333;11;0;0;256
2022:08:19:00:08:00,321;4;116;100.2;131.9;132.5;0.56;55;54;20.8;20.9;17.5;13333;11;0;0;256
2022:08:19:00:09:01,349;3;119;102.8;131.9;132.5;0.56;62;61;20.6;20.7;17.5;13333;11;0;0;256
2022:08:19:00:10:01,238;4;132;113.5;131.9;132.8;0.62;102;103;20.6;20.9;17.5;13333;11;0;0;256
2022:08:19:00:11:01,326;5;179;154.0;132.1;133.9;1.28;282;284;20.5;20.7;17.5;13333;11;0;0;256
2022:08:19:00:12:00,495;4;138;118.8;131.2;132.7;0.66;119;121;20.7;20.6;17.4;13333;11;0;0;256
2022:08:19:00:13:00,544;6;212;178.1;131.9;133.8;2.13;476;481;20.6;20.6;17.4;13333;11;0;0;256
2022:08:19:00:14:00,552;3;115;100.1;131.2;131.7;0.55;48;50;20.8;20.6;17.4;13333;11;0;0;256
2022:08:19:00:15:00,481;3;86;75.5;131.2;131.7;0.57;2;2;20.7;20.5;17.4;13333;11;8;0;256
2022:08:19:00:16:01,249;6;201;168.2;131.5;133.5;1.83;408;414;20.7;20.5;17.4;13333;11;0;0;256
2022:08:19:00:17:00,458;5;192;164.2;131.5;132.9;1.58;349;354;20.8;20.8;17.4;13333;11;0;0;256
2022:08:19:00:18:01,146;3;86;75.6;130.8;131.5;0.56;3;4;20.9;20.7;17.3;13333;11;0;0;256
